record_id,category,subcategory,brand,product_line,variant,model_name,production_year,generation_tag,launch_year_est,end_year_est,tier,price_usd_msrp_est,egypt_original_price_egp_est,egypt_current_replacement_price_egp_est,egypt_direct_price_egp_if_seen,usd_egp_rate_used,egypt_import_retail_multiplier,price_source_type,confidence,global_source_url,egypt_source_url,aliases_for_fuzzy_matching,training_use_note,notes
TCAT-002533,Racket,Entry/recreational,Pro's Pro,Art of War,Smasher,Pro's Pro Art of War Smasher,2025,2024-2025 generation,2018,2026,value,125.49,7950,8750,,49.5,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/racfinder.html,,Art of War Smasher; Pro's Pro Art of War; Pro's Pro Art of War Smasher; art of war smasher; pro's pro art of war smasher,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002534,Racket,Entry/recreational,Pro's Pro,Art of War,Smasher,Pro's Pro Art of War Smasher,2026,2026 generation/current,2018,2026,value,129.0,8750,8750,,52.97,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/racfinder.html,,Art of War Smasher; Pro's Pro Art of War; Pro's Pro Art of War Smasher; art of war smasher; pro's pro art of war smasher,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-002535,Racket,Adult performance,ProKennex,Black Ace,105,ProKennex Black Ace 105,2020,2020-2021 generation,2020,2026,control,210.98,4250,16900,,15.75,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 105; ProKennex Black Ace; ProKennex Black Ace 105; black ace 105; prokennex black ace 105,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002536,Racket,Adult performance,ProKennex,Black Ace,105,ProKennex Black Ace 105,2021,2020-2021 generation,2020,2026,control,216.89,4350,16900,,15.68,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 105; ProKennex Black Ace; ProKennex Black Ace 105; black ace 105; prokennex black ace 105,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002537,Racket,Adult performance,ProKennex,Black Ace,105,ProKennex Black Ace 105,2022,2022-2023 generation,2020,2026,control,222.96,5450,16900,,19.16,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 105; ProKennex Black Ace; ProKennex Black Ace 105; black ace 105; prokennex black ace 105,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002538,Racket,Adult performance,ProKennex,Black Ace,105,ProKennex Black Ace 105,2023,2022-2023 generation,2020,2026,control,229.2,9050,16900,,30.9,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 105; ProKennex Black Ace; ProKennex Black Ace 105; black ace 105; prokennex black ace 105,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002539,Racket,Adult performance,ProKennex,Black Ace,105,ProKennex Black Ace 105,2024,2024-2025 generation,2020,2026,control,235.62,14400,16900,,47.7,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 105; ProKennex Black Ace; ProKennex Black Ace 105; black ace 105; prokennex black ace 105,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002540,Racket,Adult performance,ProKennex,Black Ace,105,ProKennex Black Ace 105,2025,2024-2025 generation,2020,2026,control,242.22,15350,16900,,49.5,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 105; ProKennex Black Ace; ProKennex Black Ace 105; black ace 105; prokennex black ace 105,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002541,Racket,Adult performance,ProKennex,Black Ace,105,ProKennex Black Ace 105,2026,2026 generation/current,2020,2026,control,249.0,16900,16900,,52.97,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 105; ProKennex Black Ace; ProKennex Black Ace 105; black ace 105; prokennex black ace 105,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-002542,Racket,Adult performance,ProKennex,Black Ace,300,ProKennex Black Ace 300,2020,2020-2021 generation,2020,2026,control,210.98,4250,16900,,15.75,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 300; ProKennex Black Ace; ProKennex Black Ace 300; black ace 300; prokennex black ace 300,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002543,Racket,Adult performance,ProKennex,Black Ace,300,ProKennex Black Ace 300,2021,2020-2021 generation,2020,2026,control,216.89,4350,16900,,15.68,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 300; ProKennex Black Ace; ProKennex Black Ace 300; black ace 300; prokennex black ace 300,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002544,Racket,Adult performance,ProKennex,Black Ace,300,ProKennex Black Ace 300,2022,2022-2023 generation,2020,2026,control,222.96,5450,16900,,19.16,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 300; ProKennex Black Ace; ProKennex Black Ace 300; black ace 300; prokennex black ace 300,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002545,Racket,Adult performance,ProKennex,Black Ace,300,ProKennex Black Ace 300,2023,2022-2023 generation,2020,2026,control,229.2,9050,16900,,30.9,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 300; ProKennex Black Ace; ProKennex Black Ace 300; black ace 300; prokennex black ace 300,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002546,Racket,Adult performance,ProKennex,Black Ace,300,ProKennex Black Ace 300,2024,2024-2025 generation,2020,2026,control,235.62,14400,16900,,47.7,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 300; ProKennex Black Ace; ProKennex Black Ace 300; black ace 300; prokennex black ace 300,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002547,Racket,Adult performance,ProKennex,Black Ace,300,ProKennex Black Ace 300,2025,2024-2025 generation,2020,2026,control,242.22,15350,16900,,49.5,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 300; ProKennex Black Ace; ProKennex Black Ace 300; black ace 300; prokennex black ace 300,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002548,Racket,Adult performance,ProKennex,Black Ace,300,ProKennex Black Ace 300,2026,2026 generation/current,2020,2026,control,249.0,16900,16900,,52.97,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 300; ProKennex Black Ace; ProKennex Black Ace 300; black ace 300; prokennex black ace 300,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-002549,Racket,Adult performance,ProKennex,Black Ace,315,ProKennex Black Ace 315,2020,2020-2021 generation,2020,2026,control,210.98,4250,16900,,15.75,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 315; ProKennex Black Ace; ProKennex Black Ace 315; black ace 315; prokennex black ace 315,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002550,Racket,Adult performance,ProKennex,Black Ace,315,ProKennex Black Ace 315,2021,2020-2021 generation,2020,2026,control,216.89,4350,16900,,15.68,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 315; ProKennex Black Ace; ProKennex Black Ace 315; black ace 315; prokennex black ace 315,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002551,Racket,Adult performance,ProKennex,Black Ace,315,ProKennex Black Ace 315,2022,2022-2023 generation,2020,2026,control,222.96,5450,16900,,19.16,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 315; ProKennex Black Ace; ProKennex Black Ace 315; black ace 315; prokennex black ace 315,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002552,Racket,Adult performance,ProKennex,Black Ace,315,ProKennex Black Ace 315,2023,2022-2023 generation,2020,2026,control,229.2,9050,16900,,30.9,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 315; ProKennex Black Ace; ProKennex Black Ace 315; black ace 315; prokennex black ace 315,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002553,Racket,Adult performance,ProKennex,Black Ace,315,ProKennex Black Ace 315,2024,2024-2025 generation,2020,2026,control,235.62,14400,16900,,47.7,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 315; ProKennex Black Ace; ProKennex Black Ace 315; black ace 315; prokennex black ace 315,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002554,Racket,Adult performance,ProKennex,Black Ace,315,ProKennex Black Ace 315,2025,2024-2025 generation,2020,2026,control,242.22,15350,16900,,49.5,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 315; ProKennex Black Ace; ProKennex Black Ace 315; black ace 315; prokennex black ace 315,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002555,Racket,Adult performance,ProKennex,Black Ace,315,ProKennex Black Ace 315,2026,2026 generation/current,2020,2026,control,249.0,16900,16900,,52.97,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace 315; ProKennex Black Ace; ProKennex Black Ace 315; black ace 315; prokennex black ace 315,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-002556,Racket,Adult performance,ProKennex,Black Ace,Pro,ProKennex Black Ace Pro,2020,2020-2021 generation,2020,2026,control,227.86,4600,18250,,15.75,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace Pro; ProKennex Black Ace; ProKennex Black Ace Pro; black ace pro; prokennex black ace pro,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002557,Racket,Adult performance,ProKennex,Black Ace,Pro,ProKennex Black Ace Pro,2021,2020-2021 generation,2020,2026,control,234.24,4700,18250,,15.68,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace Pro; ProKennex Black Ace; ProKennex Black Ace Pro; black ace pro; prokennex black ace pro,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002558,Racket,Adult performance,ProKennex,Black Ace,Pro,ProKennex Black Ace Pro,2022,2022-2023 generation,2020,2026,control,240.8,5900,18250,,19.16,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace Pro; ProKennex Black Ace; ProKennex Black Ace Pro; black ace pro; prokennex black ace pro,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-002559,Racket,Adult performance,ProKennex,Black Ace,Pro,ProKennex Black Ace Pro,2023,2022-2023 generation,2020,2026,control,247.54,9800,18250,,30.9,1.28,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/racfinder.html,,Black Ace Pro; ProKennex Black Ace; ProKennex Black Ace Pro; black ace pro; prokennex black ace pro,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
